2025-04-01 11:22:26,845 INFO  ExportHelperExtension.cs: 1402 - Fixing 489
2025-04-01 11:22:26,845 INFO  ExportHelperExtension.cs: 1402 - Fixing 451
2025-04-01 11:22:26,845 INFO  ExportHelperExtension.cs: 1402 - Fixing 618
2025-04-01 11:22:26,846 INFO  ExportHelperExtension.cs: 1409 - Component 618 is already fixed
2025-04-01 11:22:29,329 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-04-01 11:22:29,329 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-04-01 11:22:29,330 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-04-01 11:22:29,330 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-04-01 11:22:29,331 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 53
2025-04-01 11:22:29,331 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 45
2025-04-01 11:22:29,331 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-04-01 11:22:29,332 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-04-01 11:22:29,332 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-04-01 11:22:29,332 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 625
2025-04-01 11:22:29,333 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 303
2025-04-01 11:22:29,333 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 288
2025-04-01 11:22:29,334 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 489
2025-04-01 11:22:29,334 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 451
2025-04-01 11:22:36,029 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent gripper to child gripper_jaw_1 failed
2025-04-01 11:22:36,049 INFO  ExportHelperExtension.cs: 347 - Creating joint gripper_jaw_2
2025-04-01 11:22:36,050 INFO  ExportHelperExtension.cs: 1397 - Fixing components for gripper
2025-04-01 11:22:36,050 INFO  ExportHelperExtension.cs: 1402 - Fixing 53
